X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
0.4326652437912714,-0.5974611111060157,0.6408930826402576,-0.510472160345481,0.8381206889562185,2.208506830940255,-0.27249402043163784,0.8701794039090007,-0.725783553930547,2.9903503668104308,-0.29188992528088065,-2.253793226677775,0.7778269491087226,1.8825989779978702,1.4861483550745902,1.6914010189086381,-2.3660696296022192,0.5289297923034452,0.8677033174208395,-4.973245933965289
2.3536024142518714,-2.3310190218407625,2.52689046035663,1.225111165823579,0.9818159762700996,2.734872079687367,-2.240695220294719,-0.41122458445586596,-1.557120928308199,-1.553432326681659,2.360323496266102,-3.200882149731367,3.4992576743377044,2.204343152478884,0.23671626722691233,0.42805624539720444,-1.2724116305373325,-0.3668712150717603,0.5504251687499009,2.061199518650896
4.109291459607438,-3.179092375688625,-0.25578691366173,0.7060984582081935,0.34283909535266655,2.586972998456641,1.110179933012318,1.243048976249149,-1.8094577322541774,3.8393258638243424,0.26117702604662907,2.1542776821693317,1.8003292816325585,-0.4642830905571198,-1.0237851399264681,2.5162305790363466,-0.9263026406890297,0.22269409739398666,0.22272102533048133,-0.4796591731480407
-1.0496673782838783,-2.445683992589215,2.3552631096474093,2.259439362332518,-1.1437050515238032,3.5686104028933543,-0.04937965835343172,1.954113392485709,-0.7965614548486462,2.1188443454924664,0.790963042398354,-1.2496999535694167,1.4355381662976892,1.2284561767322595,-0.7129932001120494,0.5491124812318149,-0.09377128174856916,0.7973305271964934,-0.2932486589940586,-1.6335784419299617
2.6705173692142496,0.26076841347321356,0.3813154065419695,1.2661889165923774,-0.32761693509036627,-0.04611804123704255,-1.0561493886866589,0.20993254767411573,1.1598307543834412,1.596093657543847,2.751364214691878,-0.5274775346651812,2.035511923253786,2.106830099370984,0.6252449661628293,1.1967500199088539,2.1472369595238536,-1.0435170811803114,-0.7850871151658183,-2.78731072988506
2.5771848280732503,-3.3866152290551477,2.518244748455623,2.387629119595259,-0.280297238496225,1.5475592909916194,0.9961930144347065,1.580794353785643,-0.47857150418715066,1.33041946199079,0.03175131992086094,-1.797671178094396,2.520738010725398,2.9691931366502216,-0.1605133631869239,0.9724016651373729,-0.5037122736293067,0.05664593207896284,1.0780171944472858,0.9713722647996856
3.8583314874206427,-2.7141140873248903,-0.025042741065051888,-0.9927546755537477,-1.908633282591064,2.7384262845992744,-0.5515756265592033,1.210758432341673,0.6971610356470647,0.5775975259528878,1.3758866907202867,-0.33776576413720794,2.383921752794823,2.2428851548286475,-0.76883635031923,1.8522966831023011,-0.43527294408530975,0.3838936574929074,-0.7244198673072662,0.23371593990241007
0.5416504080480655,-2.9100848337325975,0.3813290685191717,0.7495276635766347,0.42404895420547384,3.900194787657834,0.44345730342507084,-0.6407152804759078,-0.10342074752091157,0.6575780775659829,2.2878378613962584,-1.673179160287323,3.1103853198694003,1.0002795807214344,-0.23003072227793905,2.441994056580307,-0.8027675142863747,-1.2590084992287842,-0.6306265635234748,-2.6408100855807857
1.762978737481271,-1.349794341048468,-0.36152506029693265,-1.0373432521434225,1.7693692701426487,0.3765238090304488,1.4064540091525286,1.0804831751690958,-1.0682723205971325,0.9742767819559648,1.4146266300757877,1.880755810189573,2.1122746265976735,0.9438355706269663,0.7450562664053708,2.6553250494404375,2.6306657178475494,-0.945517002518677,1.6939099742507762,-1.7861020611339486
0.37586065664137336,-0.42457661134808045,-1.7769085679432977,-0.49156809320797956,3.3586761530726816,0.5275947262536705,-2.0901349115507375,-0.3872038545553514,-1.519692297043338,0.9396553386518744,-0.1084719429875628,1.1981250778621075,0.9375972481153636,1.8724207737211902,1.9761107831263025,0.12231613640336247,-0.65391270267414,1.5867474040178358,1.018950022524172,-0.48733312744341795
